TGS 2610 (mV);TGS 2602  (mV);TGS 2620 (mV);TGS 2600 (mV);TGS 2611(mV);kelas
1078;1533.7;2704.8;2077.6;646.8;1
1082.9;1533.7;2704.8;2077.6;651.7;1
1082.9;1533.7;2704.8;2082.5;656.6;1
1087.8;1533.7;2695;2087.4;651.7;1
1078;1533.7;2719.5;2077.6;661.5;1
1087.8;1538.6;2709.7;2077.6;661.5;1
1082.9;1543.5;2704.8;2087.4;656.6;1
1087.8;1543.5;2709.7;2082.5;656.6;1
1087.8;1548.4;2729.3;2092.3;661.5;1
1082.9;1543.5;2714.6;2087.4;661.5;1
1092.7;1538.6;2714.6;2087.4;661.5;1
1078;1543.5;2704.8;2082.5;651.7;1
1082.9;1538.6;2714.6;2087.4;661.5;1
1082.9;1548.4;2699.9;2092.3;656.6;1
1082.9;1568;2709.7;2097.2;666.4;1
1082.9;1548.4;2719.5;2087.4;656.6;1
1082.9;1553.3;2704.8;2102.1;661.5;1
1087.8;1538.6;2719.5;2092.3;666.4;1
1087.8;1543.5;2744;2087.4;666.4;1
1082.9;1543.5;2719.5;2102.1;666.4;1
1092.7;1548.4;2729.3;2097.2;666.4;1
1092.7;1548.4;2724.4;2097.2;671.3;1
1082.9;1553.3;2724.4;2092.3;671.3;1
1087.8;1558.2;2714.6;2111.9;666.4;1
1092.7;1558.2;2724.4;2107;671.3;1
1092.7;1563.1;2729.3;2102.1;671.3;1
1092.7;1563.1;2729.3;2107;671.3;1
1092.7;1572.9;2729.3;2107;671.3;1
1087.8;1568;2724.4;2111.9;671.3;1
1092.7;1568;2739.1;2121.7;671.3;1
1092.7;1577.8;2753.8;2121.7;676.2;1
1097.6;1563.1;2734.2;2126.6;676.2;1
1092.7;1587.6;2729.3;2116.8;676.2;1
1087.8;1568;2734.2;2136.4;676.2;1
1078;1568;2704.8;2111.9;676.2;1
1019.2;1489.6;2626.4;2072.7;681.1;1
975.1;1406.3;2538.2;2023.7;681.1;1
935.9;1318.1;2450;1964.9;681.1;1
911.4;1234.8;2371.6;1896.3;676.2;1
891.8;1176;2307.9;1852.2;676.2;1
882;1141.7;2268.7;1803.2;676.2;1
862.4;1087.8;2219.7;1754.2;676.2;1
857.5;1058.4;2185.4;1705.2;676.2;1
847.7;1043.7;2151.1;1670.9;671.3;1
842.8;1019.2;2126.6;1651.3;671.3;1
837.9;1004.5;2111.9;1617;666.4;1
833;994.7;2107;1602.3;671.3;1
842.8;984.9;2062.9;1572.9;671.3;1
823.2;970.2;2058;1568;661.5;1
828.1;960.4;2053.1;1543.5;656.6;1
823.2;960.4;2033.5;1528.8;656.6;1
823.2;955.5;2028.6;1509.2;651.7;1
813.4;950.6;2023.7;1489.6;651.7;1
813.4;945.7;2004.1;1484.7;646.8;1
808.5;945.7;2004.1;1474.9;646.8;1
803.6;940.8;1999.2;1465.1;641.9;1
808.5;945.7;1994.3;1470;637;1
803.6;935.9;1984.5;1450.4;632.1;1
803.6;935.9;1979.6;1435.7;632.1;1
798.7;931;1969.8;1430.8;632.1;1
798.7;935.9;1974.7;1425.9;627.2;1
798.7;935.9;1969.8;1416.1;627.2;1
798.7;931;1964.9;1406.3;627.2;1
793.8;931;1964.9;1406.3;622.3;1
793.8;926.1;1955.1;1401.4;617.4;1
788.9;916.3;1950.2;1391.6;612.5;1
793.8;926.1;1955.1;1396.5;612.5;1
784;921.2;1950.2;1376.9;607.6;1
793.8;921.2;1945.3;1381.8;607.6;1
784;916.3;1940.4;1376.9;602.7;1
788.9;916.3;1935.5;1376.9;597.8;1
788.9;916.3;1930.6;1372;597.8;1
784;916.3;1940.4;1372;597.8;1
784;916.3;1930.6;1372;597.8;1
784;916.3;1945.3;1362.2;592.9;1
784;916.3;1930.6;1362.2;588;1
779.1;921.2;1935.5;1357.3;588;1
793.8;921.2;1935.5;1357.3;583.1;1
784;916.3;1935.5;1362.2;583.1;1
788.9;921.2;1930.6;1367.1;583.1;1
779.1;921.2;1925.7;1362.2;578.2;1
784;921.2;1925.7;1357.3;578.2;1
784;916.3;1930.6;1357.3;573.3;1
779.1;921.2;1925.7;1352.4;573.3;1
784;916.3;1915.9;1352.4;573.3;1
784;916.3;1925.7;1352.4;568.4;1
784;911.4;1925.7;1347.5;573.3;1
779.1;916.3;1920.8;1352.4;568.4;1
779.1;916.3;1925.7;1347.5;568.4;1
779.1;916.3;1925.7;1352.4;563.5;1
784;911.4;1925.7;1347.5;558.6;1
784;916.3;1915.9;1342.6;563.5;1
784;921.2;1925.7;1342.6;563.5;1
779.1;921.2;1920.8;1347.5;558.6;1
779.1;921.2;1930.6;1337.7;558.6;1
779.1;916.3;1915.9;1337.7;558.6;1
774.2;921.2;1915.9;1347.5;553.7;1
774.2;921.2;1925.7;1337.7;553.7;1
779.1;921.2;1920.8;1342.6;553.7;1
779.1;916.3;1925.7;1342.6;553.7;1
779.1;926.1;1925.7;1342.6;548.8;1
779.1;916.3;1915.9;1352.4;548.8;1
779.1;921.2;1920.8;1337.7;548.8;1
779.1;921.2;1915.9;1337.7;548.8;1
779.1;921.2;1911;1337.7;548.8;1
774.2;921.2;1911;1347.5;548.8;1
774.2;921.2;1915.9;1342.6;548.8;1
779.1;921.2;1915.9;1337.7;543.9;1
774.2;926.1;1915.9;1332.8;543.9;1
774.2;921.2;1915.9;1327.9;543.9;1
779.1;921.2;1911;1327.9;539;1
779.1;916.3;1911;1337.7;539;1
779.1;921.2;1906.1;1327.9;539;1
774.2;921.2;1911;1327.9;543.9;1
793.8;921.2;1911;1332.8;539;1
779.1;926.1;1920.8;1332.8;539;1
779.1;926.1;1911;1327.9;539;1
784;931;1920.8;1332.8;543.9;1
774.2;926.1;1906.1;1332.8;534.1;1
779.1;926.1;1920.8;1337.7;539;1
779.1;931;1920.8;1332.8;539;1
779.1;926.1;1920.8;1332.8;539;1
774.2;926.1;1915.9;1337.7;539;1
779.1;926.1;1920.8;1332.8;539;1
779.1;935.9;1915.9;1332.8;539;1
774.2;931;1925.7;1332.8;534.1;1
774.2;931;1920.8;1332.8;534.1;1
774.2;931;1915.9;1332.8;534.1;1
779.1;931;1925.7;1327.9;529.2;1
779.1;931;1920.8;1327.9;534.1;1
779.1;935.9;1915.9;1332.8;534.1;1
779.1;931;1911;1327.9;534.1;1
774.2;935.9;1915.9;1337.7;529.2;1
784;931;1911;1337.7;529.2;1
779.1;935.9;1920.8;1337.7;529.2;1
779.1;935.9;1920.8;1332.8;529.2;1
779.1;931;1915.9;1327.9;534.1;1
774.2;935.9;1920.8;1327.9;529.2;1
774.2;935.9;1915.9;1327.9;534.1;1
774.2;935.9;1920.8;1327.9;529.2;1
779.1;940.8;1915.9;1332.8;529.2;1
779.1;935.9;1920.8;1332.8;524.3;1
784;935.9;1906.1;1332.8;529.2;1
779.1;935.9;1915.9;1323;529.2;1
774.2;931;1915.9;1327.9;529.2;1
779.1;935.9;1911;1332.8;529.2;1
774.2;940.8;1915.9;1323;529.2;1
774.2;931;1911;1327.9;519.4;1
779.1;945.7;1915.9;1332.8;524.3;1
774.2;935.9;1906.1;1323;519.4;1
774.2;931;1911;1332.8;519.4;1
769.3;935.9;1911;1327.9;519.4;1
774.2;935.9;1920.8;1323;519.4;1
774.2;950.6;1906.1;1323;524.3;1
769.3;931;1920.8;1327.9;524.3;1
774.2;935.9;1911;1323;524.3;1
774.2;940.8;1915.9;1327.9;519.4;1
774.2;945.7;1915.9;1327.9;519.4;1
774.2;940.8;1915.9;1327.9;519.4;1
779.1;940.8;1906.1;1327.9;519.4;1
788.9;940.8;1911;1332.8;519.4;1
774.2;940.8;1915.9;1332.8;519.4;1
774.2;940.8;1915.9;1327.9;514.5;1
769.3;945.7;1906.1;1327.9;519.4;1
769.3;940.8;1915.9;1323;519.4;1
788.9;955.5;1911;1332.8;514.5;1
769.3;945.7;1920.8;1327.9;519.4;1
774.2;945.7;1906.1;1323;519.4;1
769.3;945.7;1915.9;1332.8;519.4;1
774.2;940.8;1915.9;1323;519.4;1
774.2;945.7;1911;1332.8;519.4;1
769.3;940.8;1920.8;1323;519.4;1
769.3;945.7;1911;1327.9;519.4;1
769.3;945.7;1915.9;1327.9;519.4;1
774.2;945.7;1911;1323;514.5;1
769.3;945.7;1920.8;1327.9;519.4;1
769.3;955.5;1906.1;1327.9;514.5;1
779.1;950.6;1911;1327.9;514.5;1
774.2;955.5;1915.9;1327.9;514.5;1
774.2;945.7;1915.9;1332.8;514.5;1
774.2;950.6;1906.1;1327.9;514.5;1
769.3;950.6;1915.9;1332.8;514.5;1
774.2;950.6;1915.9;1327.9;514.5;1
774.2;950.6;1925.7;1332.8;514.5;1
774.2;950.6;1911;1327.9;514.5;1
774.2;950.6;1911;1337.7;514.5;1
769.3;950.6;1906.1;1332.8;514.5;1
774.2;950.6;1915.9;1332.8;509.6;1
774.2;950.6;1915.9;1327.9;514.5;1
769.3;955.5;1915.9;1327.9;514.5;1
774.2;950.6;1915.9;1332.8;514.5;1
769.3;950.6;1911;1327.9;514.5;1
769.3;955.5;1911;1327.9;514.5;1
774.2;955.5;1911;1327.9;509.6;1
774.2;950.6;1911;1327.9;514.5;1
769.3;950.6;1911;1323;514.5;1
769.3;950.6;1915.9;1327.9;514.5;1
774.2;960.4;1901.2;1327.9;509.6;1
779.1;960.4;1911;1327.9;519.4;1
769.3;945.7;1911;1323;514.5;1
774.2;950.6;1915.9;1327.9;514.5;1
774.2;950.6;1915.9;1327.9;519.4;1
779.1;955.5;1911;1327.9;524.3;1
774.2;945.7;1911;1327.9;514.5;1
769.3;950.6;1915.9;1323;514.5;1
779.1;945.7;1911;1327.9;514.5;1
779.1;945.7;1911;1323;514.5;1
774.2;940.8;1906.1;1327.9;514.5;1
769.3;945.7;1906.1;1327.9;514.5;1
774.2;945.7;1911;1323;514.5;1
788.9;945.7;1911;1323;514.5;1
774.2;935.9;1911;1327.9;514.5;1
774.2;940.8;1915.9;1327.9;514.5;1
769.3;950.6;1915.9;1327.9;514.5;1
769.3;940.8;1915.9;1323;514.5;1
774.2;931;1911;1323;519.4;1
779.1;931;1915.9;1318.1;519.4;1
808.5;940.8;1935.5;1327.9;514.5;1
813.4;960.4;1979.6;1342.6;514.5;1
847.7;989.8;2038.4;1362.2;519.4;1
862.4;1038.8;2116.8;1391.6;514.5;1
882;1082.9;2160.9;1430.8;519.4;1
896.7;1131.9;2229.5;1470;519.4;1
921.2;1166.2;2263.8;1514.1;524.3;1
926.1;1205.4;2322.6;1558.2;524.3;1
940.8;1244.6;2347.1;1582.7;529.2;1
950.6;1269.1;2381.4;1626.8;524.3;1
955.5;1298.5;2420.6;1656.2;524.3;1
970.2;1313.2;2430.4;1690.5;534.1;1
965.3;1342.6;2450;1729.7;529.2;1
975.1;1347.5;2454.9;1739.5;534.1;1
984.9;1381.8;2494.1;1768.9;529.2;1
984.9;1381.8;2474.5;1788.5;539;1
984.9;1386.7;2499;1803.2;534.1;1
989.8;1411.2;2513.7;1827.7;534.1;1
989.8;1411.2;2523.5;1847.3;539;1
999.6;1416.1;2528.4;1871.8;539;1
1024.1;1430.8;2552.9;1871.8;548.8;1
1009.4;1440.6;2548;1896.3;543.9;1
1004.5;1445.5;2562.7;1896.3;548.8;1
1009.4;1445.5;2548;1906.1;553.7;1
1014.3;1445.5;2567.6;1906.1;553.7;1
1009.4;1460.2;2567.6;1920.8;548.8;1
1019.2;1470;2567.6;1930.6;553.7;1
1014.3;1470;2582.3;1925.7;558.6;1
1019.2;1470;2606.8;1945.3;553.7;1
1033.9;1474.9;2597;1945.3;563.5;1
1029;1474.9;2597;1955.1;568.4;1
1029;1484.7;2601.9;1955.1;573.3;1
1024.1;1489.6;2606.8;1969.8;568.4;1
1029;1484.7;2611.7;1979.6;563.5;1
1038.8;1484.7;2616.6;1974.7;573.3;1
1029;1494.5;2621.5;1989.4;568.4;1
1029;1484.7;2606.8;1984.5;578.2;1
1033.9;1494.5;2626.4;1994.3;573.3;1
1038.8;1489.6;2626.4;1979.6;578.2;1
1043.7;1489.6;2636.2;1989.4;578.2;1
1033.9;1494.5;2636.2;1994.3;578.2;1
1043.7;1489.6;2626.4;2009;583.1;1
1043.7;1489.6;2641.1;1999.2;583.1;1
1043.7;1504.3;2655.8;2009;592.9;1
1043.7;1499.4;2631.3;2004.1;588;1
1038.8;1504.3;2636.2;2009;592.9;1
1043.7;1489.6;2636.2;2004.1;588;1
1053.5;1514.1;2646;2023.7;592.9;1
1053.5;1499.4;2665.6;2013.9;592.9;1
1038.8;1509.2;2636.2;2013.9;592.9;1
1043.7;1514.1;2631.3;2028.6;592.9;1
1043.7;1509.2;2631.3;2018.8;602.7;1
1053.5;1519;2646;2043.3;597.8;1
1053.5;1499.4;2631.3;2023.7;602.7;1
1043.7;1509.2;2641.1;2018.8;607.6;1
1043.7;1504.3;2631.3;2018.8;597.8;1
1043.7;1519;2641.1;2033.5;602.7;1
1043.7;1494.5;2641.1;2018.8;607.6;1
1043.7;1499.4;2631.3;2038.4;607.6;1
1043.7;1499.4;2636.2;2018.8;607.6;1
1048.6;1494.5;2636.2;2018.8;612.5;1
1043.7;1509.2;2636.2;2023.7;622.3;1
1048.6;1509.2;2650.9;2043.3;612.5;1
1048.6;1509.2;2665.6;2033.5;622.3;1
1043.7;1509.2;2636.2;2038.4;622.3;1
1053.5;1514.1;2641.1;2043.3;612.5;1
1053.5;1504.3;2646;2028.6;617.4;1
1048.6;1504.3;2646;2038.4;617.4;1
1053.5;1504.3;2646;2023.7;622.3;1
1058.4;1499.4;2655.8;2043.3;622.3;1
1048.6;1514.1;2626.4;2028.6;622.3;1
1048.6;1514.1;2631.3;2038.4;622.3;1
1048.6;1509.2;2646;2038.4;622.3;1
1053.5;1514.1;2655.8;2038.4;627.2;1
1063.3;1514.1;2665.6;2067.8;627.2;1
1058.4;1519;2675.4;2048.2;632.1;1
1063.3;1528.8;2655.8;2043.3;632.1;1
1058.4;1523.9;2670.5;2043.3;637;1
1068.2;1519;2685.2;2043.3;637;1
1058.4;1523.9;2690.1;2048.2;641.9;1
1063.3;1533.7;2670.5;2048.2;641.9;1
1068.2;1533.7;2680.3;2043.3;646.8;1
1063.3;1528.8;2675.4;2058;641.9;1
1058.4;1533.7;2685.2;2053.1;641.9;1
1063.3;1528.8;2675.4;2053.1;651.7;1
1058.4;1533.7;2680.3;2062.9;641.9;1
1068.2;1533.7;2680.3;2048.2;651.7;1
1068.2;1533.7;2680.3;2048.2;646.8;1
1073.1;1528.8;2675.4;2048.2;651.7;1
1082.9;1533.7;2685.2;2062.9;651.7;1
1068.2;1533.7;2680.3;2058;646.8;1
1073.1;1533.7;2680.3;2048.2;656.6;1
1068.2;1538.6;2675.4;2058;651.7;1
1073.1;1533.7;2704.8;2067.8;651.7;1
1068.2;1538.6;2675.4;2058;661.5;1
1073.1;1538.6;2685.2;2053.1;661.5;1
1078;1548.4;2685.2;2072.7;656.6;1
1073.1;1538.6;2695;2067.8;656.6;1
1073.1;1533.7;2670.5;2082.5;656.6;1
1073.1;1543.5;2685.2;2062.9;661.5;1
1073.1;1538.6;2680.3;2062.9;666.4;1
1068.2;1543.5;2685.2;2077.6;661.5;1
1073.1;1538.6;2685.2;2062.9;661.5;1
1078;1533.7;2690.1;2062.9;666.4;1
1078;1538.6;2690.1;2062.9;666.4;1
1078;1553.3;2695;2067.8;661.5;1
1068.2;1553.3;2675.4;2072.7;671.3;1
1073.1;1543.5;2670.5;2082.5;671.3;1
1068.2;1533.7;2680.3;2067.8;666.4;1
1078;1538.6;2675.4;2062.9;671.3;1
1068.2;1533.7;2670.5;2062.9;676.2;1
1063.3;1543.5;2685.2;2072.7;671.3;1
1068.2;1543.5;2665.6;2067.8;676.2;1
1073.1;1533.7;2680.3;2062.9;676.2;1
1068.2;1538.6;2670.5;2067.8;676.2;1
1068.2;1543.5;2690.1;2058;676.2;1
1068.2;1533.7;2670.5;2062.9;671.3;1
1053.5;1523.9;2631.3;2043.3;676.2;1
999.6;1455.3;2567.6;2023.7;671.3;1
945.7;1372;2464.7;1955.1;671.3;1
916.3;1288.7;2386.3;1896.3;666.4;1
891.8;1229.9;2332.4;1842.4;671.3;1
872.2;1166.2;2268.7;1798.3;671.3;1
857.5;1122.1;2239.3;1744.4;681.1;1
852.6;1092.7;2180.5;1700.3;661.5;1
842.8;1058.4;2160.9;1670.9;671.3;1
833;1048.6;2121.7;1636.6;661.5;1
828.1;1019.2;2107;1607.2;656.6;1
823.2;1014.3;2077.6;1577.8;656.6;1
818.3;999.6;2062.9;1563.1;651.7;1
808.5;989.8;2048.2;1538.6;651.7;1
808.5;984.9;2038.4;1528.8;651.7;1
808.5;980;2023.7;1509.2;646.8;1
803.6;970.2;2023.7;1489.6;641.9;1
798.7;965.3;1999.2;1474.9;641.9;1
803.6;960.4;1989.4;1465.1;637;1
798.7;955.5;1984.5;1455.3;632.1;1
793.8;955.5;1979.6;1450.4;632.1;1
793.8;950.6;1979.6;1440.6;627.2;1
793.8;950.6;1964.9;1430.8;627.2;1
788.9;950.6;1964.9;1421;622.3;1
788.9;945.7;1960;1411.2;617.4;1
784;945.7;1945.3;1406.3;617.4;1
784;950.6;1950.2;1396.5;617.4;1
784;945.7;1945.3;1401.4;612.5;1
784;945.7;1940.4;1386.7;612.5;1
779.1;940.8;1935.5;1386.7;607.6;1
774.2;935.9;1935.5;1381.8;607.6;1
784;935.9;1940.4;1381.8;602.7;1
779.1;935.9;1935.5;1372;597.8;1
779.1;931;1925.7;1372;597.8;1
779.1;926.1;1925.7;1367.1;597.8;1
774.2;926.1;1925.7;1367.1;592.9;1
779.1;926.1;1925.7;1367.1;588;1
774.2;926.1;1920.8;1357.3;588;1
774.2;940.8;1930.6;1357.3;588;1
774.2;926.1;1925.7;1357.3;583.1;1
774.2;921.2;1920.8;1352.4;583.1;1
769.3;921.2;1915.9;1347.5;583.1;1
769.3;921.2;1925.7;1342.6;583.1;1
769.3;921.2;1911;1342.6;578.2;1
774.2;916.3;1906.1;1342.6;583.1;1
769.3;916.3;1920.8;1342.6;573.3;1
769.3;916.3;1915.9;1337.7;573.3;1
769.3;916.3;1901.2;1332.8;573.3;1
769.3;916.3;1915.9;1337.7;568.4;1
769.3;911.4;1901.2;1327.9;568.4;1
769.3;906.5;1911;1332.8;563.5;1
764.4;911.4;1901.2;1327.9;563.5;1
769.3;911.4;1911;1327.9;558.6;1
769.3;906.5;1901.2;1327.9;558.6;1
774.2;916.3;1915.9;1327.9;563.5;1
764.4;906.5;1896.3;1327.9;558.6;1
774.2;911.4;1911;1327.9;558.6;1
774.2;911.4;1911;1332.8;558.6;1
769.3;916.3;1906.1;1337.7;558.6;1
769.3;911.4;1901.2;1323;553.7;1
769.3;911.4;1901.2;1327.9;553.7;1
769.3;906.5;1911;1323;553.7;1
769.3;906.5;1906.1;1337.7;548.8;1
769.3;906.5;1901.2;1327.9;548.8;1
769.3;901.6;1906.1;1323;553.7;1
769.3;906.5;1911;1318.1;548.8;1
769.3;901.6;1906.1;1323;548.8;1
774.2;901.6;1901.2;1323;548.8;1
769.3;901.6;1911;1318.1;543.9;1
774.2;901.6;1911;1318.1;543.9;1
769.3;906.5;1911;1318.1;543.9;1
769.3;906.5;1911;1318.1;543.9;1
774.2;906.5;1901.2;1318.1;543.9;1
774.2;901.6;1906.1;1318.1;543.9;1
769.3;906.5;1901.2;1313.2;539;1
769.3;901.6;1911;1318.1;539;1
769.3;901.6;1911;1318.1;539;1
769.3;896.7;1911;1313.2;539;1
764.4;901.6;1911;1323;539;1
764.4;901.6;1901.2;1313.2;539;1
769.3;906.5;1901.2;1313.2;534.1;1
774.2;901.6;1901.2;1318.1;534.1;1
774.2;916.3;1911;1318.1;534.1;1
774.2;901.6;1906.1;1318.1;539;1
769.3;906.5;1915.9;1323;534.1;1
769.3;901.6;1901.2;1323;529.2;1
769.3;911.4;1915.9;1323;529.2;1
764.4;906.5;1906.1;1323;529.2;1
769.3;906.5;1911;1323;529.2;1
764.4;906.5;1911;1327.9;524.3;1
769.3;911.4;1906.1;1323;524.3;1
769.3;901.6;1906.1;1323;529.2;1
764.4;901.6;1901.2;1323;529.2;1
764.4;896.7;1911;1318.1;524.3;1
769.3;901.6;1901.2;1318.1;524.3;1
769.3;896.7;1911;1318.1;524.3;1
764.4;896.7;1901.2;1313.2;524.3;1
764.4;896.7;1906.1;1323;519.4;1
759.5;896.7;1901.2;1313.2;524.3;1
769.3;891.8;1896.3;1318.1;524.3;1
759.5;891.8;1896.3;1318.1;524.3;1
764.4;891.8;1901.2;1323;519.4;1
764.4;906.5;1906.1;1313.2;519.4;1
764.4;891.8;1911;1327.9;524.3;1
764.4;896.7;1891.4;1308.3;524.3;1
759.5;886.9;1896.3;1318.1;519.4;1
759.5;891.8;1901.2;1318.1;519.4;1
759.5;891.8;1896.3;1313.2;519.4;1
764.4;891.8;1901.2;1313.2;514.5;1
764.4;896.7;1906.1;1318.1;519.4;1
769.3;891.8;1901.2;1313.2;514.5;1
759.5;891.8;1896.3;1318.1;519.4;1
759.5;886.9;1906.1;1318.1;514.5;1
764.4;886.9;1906.1;1318.1;519.4;1
764.4;891.8;1896.3;1313.2;519.4;1
759.5;886.9;1901.2;1318.1;519.4;1
764.4;886.9;1901.2;1308.3;519.4;1
764.4;891.8;1901.2;1313.2;514.5;1
759.5;886.9;1896.3;1313.2;514.5;1
764.4;891.8;1906.1;1313.2;519.4;1
759.5;886.9;1911;1318.1;514.5;1
759.5;886.9;1901.2;1313.2;514.5;1
764.4;886.9;1896.3;1308.3;514.5;1
764.4;886.9;1896.3;1308.3;514.5;1
759.5;891.8;1891.4;1318.1;514.5;1
764.4;896.7;1896.3;1308.3;514.5;1
759.5;891.8;1891.4;1313.2;514.5;1
764.4;906.5;1891.4;1308.3;514.5;1
764.4;901.6;1901.2;1318.1;514.5;1
764.4;901.6;1896.3;1313.2;514.5;1
759.5;896.7;1901.2;1318.1;514.5;1
764.4;896.7;1915.9;1313.2;514.5;1
764.4;901.6;1906.1;1323;514.5;1
764.4;891.8;1901.2;1313.2;509.6;1
759.5;891.8;1896.3;1318.1;514.5;1
759.5;891.8;1891.4;1308.3;514.5;1
764.4;886.9;1901.2;1308.3;514.5;1
769.3;891.8;1901.2;1318.1;514.5;1
764.4;886.9;1901.2;1313.2;509.6;1
764.4;886.9;1891.4;1318.1;514.5;1
769.3;891.8;1901.2;1308.3;514.5;1
764.4;891.8;1896.3;1313.2;514.5;1
769.3;891.8;1901.2;1313.2;514.5;1
769.3;886.9;1891.4;1303.4;519.4;1
764.4;891.8;1901.2;1308.3;514.5;1
764.4;886.9;1896.3;1308.3;514.5;1
764.4;886.9;1896.3;1313.2;514.5;1
759.5;882;1896.3;1313.2;514.5;1
764.4;886.9;1891.4;1308.3;514.5;1
764.4;886.9;1896.3;1308.3;514.5;1
764.4;886.9;1896.3;1303.4;514.5;1
764.4;886.9;1901.2;1308.3;514.5;1
764.4;882;1901.2;1308.3;514.5;1
764.4;886.9;1891.4;1303.4;514.5;1
764.4;882;1906.1;1308.3;514.5;1
764.4;886.9;1901.2;1308.3;509.6;1
764.4;886.9;1896.3;1303.4;514.5;1
784;882;1891.4;1303.4;514.5;1
764.4;882;1891.4;1313.2;514.5;1
769.3;886.9;1906.1;1313.2;514.5;1
769.3;886.9;1891.4;1308.3;514.5;1
764.4;882;1906.1;1318.1;509.6;1
764.4;882;1911;1308.3;514.5;1
769.3;886.9;1901.2;1313.2;514.5;1
759.5;886.9;1901.2;1308.3;514.5;1
764.4;882;1901.2;1303.4;509.6;1
764.4;886.9;1896.3;1303.4;514.5;1
764.4;886.9;1896.3;1313.2;514.5;1
764.4;882;1901.2;1313.2;514.5;1
759.5;891.8;1886.5;1303.4;509.6;1
764.4;886.9;1896.3;1308.3;514.5;1
759.5;882;1891.4;1298.5;509.6;1
759.5;882;1891.4;1308.3;504.7;1
759.5;882;1896.3;1308.3;509.6;1
759.5;882;1886.5;1298.5;509.6;1
759.5;886.9;1891.4;1298.5;509.6;1
759.5;886.9;1891.4;1303.4;509.6;1
774.2;882;1901.2;1308.3;509.6;1
759.5;886.9;1891.4;1303.4;509.6;1
759.5;886.9;1886.5;1303.4;509.6;1
764.4;882;1896.3;1303.4;504.7;1
764.4;872.2;1896.3;1298.5;509.6;1
769.3;872.2;1906.1;1303.4;514.5;1
779.1;886.9;1915.9;1308.3;504.7;1
798.7;906.5;1960;1323;509.6;1
818.3;950.6;2018.8;1337.7;509.6;1
842.8;984.9;2092.3;1367.1;509.6;1
862.4;1033.9;2131.5;1406.3;514.5;1
877.1;1073.1;2190.3;1445.5;509.6;1
896.7;1117.2;2244.2;1479.8;519.4;1
911.4;1151.5;2288.3;1519;514.5;1
916.3;1190.7;2327.5;1553.3;514.5;1
926.1;1215.2;2352;1597.4;519.4;1
935.9;1239.7;2376.5;1626.8;519.4;1
940.8;1274;2405.9;1656.2;519.4;1
945.7;1293.6;2430.4;1680.7;524.3;1
955.5;1313.2;2430.4;1710.1;524.3;1
960.4;1332.8;2450;1734.6;524.3;1
965.3;1337.7;2484.3;1764;529.2;1
970.2;1352.4;2508.8;1773.8;529.2;1
980;1357.3;2494.1;1798.3;539;1
989.8;1372;2518.6;1817.9;539;1
989.8;1386.7;2508.8;1817.9;539;1
989.8;1381.8;2518.6;1852.2;548.8;1
989.8;1396.5;2518.6;1857.1;543.9;1
994.7;1401.4;2548;1862;548.8;1
999.6;1411.2;2562.7;1876.7;553.7;1
994.7;1406.3;2577.4;1881.6;553.7;1
1004.5;1411.2;2577.4;1901.2;553.7;1
999.6;1421;2572.5;1911;553.7;1
1014.3;1421;2577.4;1915.9;553.7;1
1009.4;1425.9;2562.7;1920.8;558.6;1
1009.4;1430.8;2582.3;1925.7;563.5;1
1009.4;1425.9;2592.1;1930.6;563.5;1
1009.4;1440.6;2582.3;1940.4;563.5;1
1019.2;1435.7;2582.3;1940.4;558.6;1
1009.4;1440.6;2582.3;1955.1;568.4;1
1019.2;1435.7;2597;1950.2;573.3;1
1014.3;1440.6;2601.9;1950.2;568.4;1
1019.2;1440.6;2582.3;1960;573.3;1
1014.3;1440.6;2587.2;1969.8;573.3;1
1019.2;1450.4;2582.3;1979.6;573.3;1
1019.2;1450.4;2577.4;1964.9;578.2;1
1024.1;1440.6;2597;1964.9;578.2;1
1019.2;1440.6;2592.1;1960;588;1
1019.2;1445.5;2592.1;1969.8;588;1
1024.1;1440.6;2611.7;1964.9;583.1;1
1029;1445.5;2611.7;1974.7;588;1
1024.1;1450.4;2631.3;1969.8;583.1;1
1019.2;1455.3;2626.4;1974.7;588;1
1019.2;1450.4;2636.2;1984.5;592.9;1
1029;1455.3;2636.2;1989.4;592.9;1
1029;1460.2;2646;1989.4;597.8;1
1033.9;1455.3;2631.3;1999.2;597.8;1
1029;1465.1;2636.2;1999.2;607.6;1
1024.1;1465.1;2621.5;1994.3;597.8;1
1029;1460.2;2636.2;1994.3;602.7;1
1033.9;1455.3;2626.4;1999.2;607.6;1
1033.9;1470;2611.7;2004.1;602.7;1
1033.9;1465.1;2611.7;2004.1;602.7;1
1033.9;1470;2621.5;2004.1;602.7;1
1033.9;1470;2606.8;1999.2;612.5;1
1029;1465.1;2616.6;1999.2;607.6;1
1033.9;1465.1;2626.4;1999.2;612.5;1
1033.9;1465.1;2631.3;1994.3;612.5;1
1048.6;1470;2631.3;1994.3;612.5;1
1029;1470;2611.7;2004.1;612.5;1
1038.8;1465.1;2626.4;2009;612.5;1
1033.9;1465.1;2626.4;2009;617.4;1
1033.9;1465.1;2626.4;1999.2;622.3;1
1033.9;1465.1;2646;2013.9;622.3;1
1038.8;1465.1;2621.5;2009;627.2;1
1038.8;1474.9;2626.4;2013.9;627.2;1
1043.7;1479.8;2626.4;2009;622.3;1
